step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1,word_loss,dew_d1,dew_d2,dew_d4,dew_d8,dew_d16,dew_d32,dew_d64,dew_d128
1630,407,5e-4,0.975106,2.6514,1986.94,1.6685,0.140398,0.065502,5.001805,0.063888,0.057174,0.061624,0.056284,0.057139,0.061849,0.067338,0.079042
1640,410,5e-4,1.140352,3.1279,2857.13,1.6757,0.144477,0.068449,5.734574,0.056365,0.073054,0.071041,0.064783,0.062551,0.068532,0.066066,0.072362
1650,412,5e-4,1.046768,2.8484,2529.05,1.6286,0.145083,0.066674,5.428855,0.062117,0.069292,0.058408,0.059278,0.056939,0.062708,0.067728,0.096343
1660,415,5e-4,0.972123,2.6436,2261.71,1.6751,0.140136,0.064909,4.970040,0.051996,0.062765,0.058795,0.057106,0.057946,0.060425,0.066594,0.073894
1670,417,5e-4,1.108568,3.0300,2738.03,1.6179,0.148592,0.067577,5.722238,0.090251,0.067941,0.062049,0.061559,0.062940,0.059378,0.065447,0.075612
1680,420,5e-4,1.099263,3.0020,2701.97,1.6112,0.150122,0.069989,5.726190,0.062572,0.068251,0.061021,0.065022,0.067262,0.066534,0.066164,0.093552
1690,422,5e-4,1.104684,3.0183,2724.43,1.5465,0.148456,0.068998,5.903541,0.071969,0.058505,0.065375,0.061715,0.065171,0.069562,0.067574,0.078383
1700,425,5e-4,1.067066,2.9068,3021.38,1.6086,0.151149,0.068030,5.601868,0.063794,0.065872,0.063416,0.062764,0.063500,0.062657,0.064868,0.080859
1710,427,5e-4,1.146423,3.1469,3335.48,1.5829,0.151859,0.067530,6.087565,0.051603,0.062488,0.066475,0.059630,0.062342,0.062713,0.064619,0.076217
1720,430,5e-4,1.110577,3.0361,2815.46,1.6362,0.145917,0.066461,5.759923,0.059633,0.064362,0.056607,0.063991,0.062508,0.061858,0.063904,0.073222
1730,432,5e-4,1.041355,2.8331,2842.07,1.5998,0.140534,0.062409,5.322119,0.059072,0.057442,0.061426,0.057149,0.060645,0.063395,0.058913,0.082358
1740,435,5e-4,1.032014,2.8067,2828.93,1.6031,0.139591,0.064449,5.264604,0.062670,0.068666,0.061785,0.060965,0.056703,0.061502,0.062915,0.071641
1750,437,5e-4,1.055295,2.8728,2160.12,1.5440,0.142774,0.065288,5.635886,0.081513,0.060901,0.059836,0.064680,0.061855,0.060163,0.062055,0.081020
1760,440,5e-4,1.074284,2.9279,2924.15,1.6109,0.141248,0.065230,5.565075,0.073726,0.068330,0.055181,0.055153,0.058538,0.060226,0.063467,0.077438
1770,442,5e-4,1.133042,3.1051,3227.11,1.5312,0.148642,0.069399,5.928673,0.056773,0.089310,0.072493,0.065834,0.064130,0.065379,0.067050,0.076888
1780,445,5e-4,0.993460,2.7006,2754.37,1.5815,0.139778,0.065239,5.151694,0.060352,0.065328,0.062752,0.053947,0.058456,0.064341,0.064527,0.086316
1790,447,5e-4,1.042530,2.8364,2220.22,1.5491,0.141845,0.067351,5.444639,0.057551,0.053836,0.058303,0.056833,0.061754,0.064054,0.065902,0.088886
1800,450,5e-4,0.999709,2.7175,2307.07,1.6008,0.139050,0.066563,5.169638,0.058659,0.069564,0.068919,0.059262,0.060651,0.063371,0.066778,0.082844
1810,452,5e-4,0.998450,2.7141,2326.28,1.5732,0.141739,0.065455,5.243684,0.090075,0.064021,0.063116,0.058753,0.059641,0.061955,0.067130,0.093878
1820,455,5e-4,1.068441,2.9108,2526.05,1.5665,0.144520,0.067394,5.596984,0.067677,0.063643,0.064492,0.060397,0.061121,0.066152,0.063059,0.079051
1830,457,5e-4,1.156481,3.1787,2646.94,1.5428,0.149675,0.069924,6.030816,0.065134,0.077019,0.054086,0.065057,0.062598,0.067755,0.067196,0.077382
1840,460,5e-4,1.028126,2.7958,2395.45,1.5616,0.142011,0.065586,5.453590,0.049494,0.058753,0.059336,0.066770,0.058164,0.061863,0.064963,0.074405
1850,462,5e-4,1.129880,3.0953,2664.63,1.5428,0.152149,0.070107,6.106576,0.076906,0.067168,0.060993,0.065601,0.068930,0.063746,0.070361,0.078345
1860,465,5e-4,0.969981,2.6379,3047.82,1.6139,0.138469,0.064046,4.952589,0.060501,0.057000,0.062775,0.057900,0.056755,0.058735,0.063435,0.079398
1870,467,5e-4,1.051234,2.8612,2276.80,1.5730,0.143353,0.065804,5.445228,0.053908,0.058653,0.062462,0.061487,0.063432,0.062251,0.064518,0.074227
1880,470,5e-4,1.002521,2.7251,2459.59,1.6040,0.139711,0.064405,5.224004,0.099060,0.059440,0.065592,0.055295,0.059314,0.060794,0.063774,0.084158
1890,472,5e-4,0.959720,2.6110,2131.47,1.6310,0.137115,0.064206,4.837869,0.055186,0.056103,0.065045,0.057975,0.059971,0.061440,0.064928,0.069932
1900,475,5e-4,0.972556,2.6447,2266.64,1.6040,0.141087,0.066285,5.059728,0.060088,0.064899,0.070226,0.063679,0.060631,0.063162,0.065491,0.076025
1910,477,5e-4,1.023213,2.7821,2318.38,1.5656,0.143793,0.067105,5.299467,0.067069,0.060174,0.058468,0.068215,0.059052,0.063891,0.067287,0.087564
1920,480,5e-4,1.030303,2.8019,2905.09,1.5668,0.146472,0.066843,5.381982,0.074527,0.074016,0.064435,0.061775,0.061883,0.065833,0.064507,0.075422
1930,482,5e-4,1.067301,2.9075,2434.01,1.5662,0.148647,0.069915,5.560317,0.055143,0.058585,0.059671,0.059874,0.063456,0.067340,0.067580,0.085572
1940,485,5e-4,1.041817,2.8344,2848.53,1.6071,0.145991,0.068710,5.380018,0.056763,0.068937,0.060225,0.061330,0.063030,0.060802,0.067759,0.086722
1950,487,5e-4,1.001067,2.7212,2241.78,1.5589,0.146440,0.068977,5.245644,0.063866,0.067249,0.062979,0.062401,0.060360,0.065258,0.068225,0.089156
1960,490,5e-4,0.912459,2.4904,2494.72,1.6172,0.139639,0.064973,4.675731,0.051922,0.070098,0.058722,0.059440,0.064358,0.062025,0.061861,0.073145
1970,492,5e-4,1.042688,2.8368,2341.76,1.5493,0.148248,0.069323,5.527505,0.062751,0.057692,0.056539,0.064554,0.062446,0.063853,0.067323,0.089018
1980,495,5e-4,0.998657,2.7146,2623.56,1.5454,0.145698,0.066631,5.280927,0.052429,0.061997,0.053837,0.063064,0.065686,0.064053,0.066693,0.075423
1990,497,5e-4,0.985830,2.6800,2489.81,1.6186,0.144419,0.065526,4.991763,0.064773,0.078577,0.058686,0.063763,0.059158,0.061613,0.063259,0.077651
2000,500,5e-4,0.935797,2.5492,2658.85,1.6116,0.141193,0.065805,4.817856,0.060417,0.064063,0.062107,0.054636,0.059423,0.065767,0.063305,0.075741
2010,502,5e-4,1.016188,2.7626,2422.11,1.5694,0.143922,0.065258,5.300695,0.066799,0.073968,0.058190,0.061817,0.063073,0.060312,0.063107,0.073452
2020,505,5e-4,1.062289,2.8930,2462.06,1.5601,0.147868,0.067883,5.670774,0.057945,0.064053,0.063693,0.062304,0.061647,0.064280,0.066767,0.080967
2030,507,5e-4,1.138212,3.1212,2495.89,1.5306,0.154331,0.068870,6.017919,0.071240,0.053413,0.065724,0.064660,0.063148,0.063415,0.067828,0.077465
2040,510,5e-4,0.923981,2.5193,2457.44,1.5842,0.140830,0.065108,4.806057,0.063246,0.067886,0.056878,0.055051,0.065192,0.059237,0.064886,0.077818
2050,512,5e-4,0.991466,2.6952,2182.20,1.5555,0.144120,0.066723,5.205518,0.064279,0.072733,0.072905,0.060859,0.056928,0.062936,0.066109,0.080674
2060,515,5e-4,1.001396,2.7221,2285.11,1.5935,0.148893,0.066962,5.284493,0.054301,0.075485,0.063570,0.059890,0.063588,0.061257,0.064448,0.080158
2070,517,5e-4,0.964642,2.6238,2777.82,1.5598,0.146968,0.068526,4.992702,0.079038,0.067919,0.063598,0.065143,0.064999,0.075467,0.067078,0.082298
2080,520,5e-4,0.960616,2.6133,2309.28,1.6161,0.143430,0.065499,4.921960,0.060392,0.067647,0.062557,0.060566,0.058011,0.059532,0.062291,0.080953
2090,522,5e-4,0.972726,2.6451,2452.65,1.5884,0.143810,0.065669,4.944261,0.056956,0.066972,0.064100,0.060550,0.057428,0.062101,0.064467,0.087099
2100,525,5e-4,0.974109,2.6488,3078.20,1.5319,0.144927,0.066139,5.172429,0.068120,0.062444,0.068020,0.060836,0.063036,0.061684,0.066208,0.075994
2110,527,5e-4,0.952846,2.5931,2840.73,1.6346,0.143498,0.066658,4.821313,0.062191,0.066695,0.062850,0.056664,0.066111,0.062243,0.066305,0.071744
2120,530,5e-4,0.956261,2.6019,3320.05,1.6090,0.142681,0.064635,4.870578,0.044744,0.060333,0.060782,0.060417,0.061502,0.063316,0.061758,0.070896
2130,532,5e-4,0.949593,2.5847,2582.17,1.5624,0.142303,0.067245,4.932249,0.064193,0.070136,0.067714,0.061050,0.058281,0.064248,0.065912,0.084302
2140,535,5e-4,0.937798,2.5543,2860.72,1.5840,0.143169,0.067745,4.843789,0.080419,0.066702,0.055599,0.058677,0.061480,0.065789,0.065640,0.078512
2150,537,5e-4,0.972385,2.6442,3167.53,1.5906,0.144104,0.067114,4.936042,0.072663,0.066541,0.069711,0.057627,0.062426,0.063140,0.062824,0.074770
2160,540,5e-4,1.030105,2.8014,2098.75,1.5610,0.149423,0.071859,5.452471,0.052830,0.074960,0.058259,0.069105,0.067806,0.068454,0.072700,0.084724
2170,542,5e-4,0.966067,2.6276,2222.21,1.5558,0.143229,0.065907,5.103434,0.067893,0.062306,0.062936,0.061425,0.064097,0.065308,0.064618,0.073743
2180,545,5e-4,1.004511,2.7306,2382.21,1.5621,0.142932,0.065798,5.289444,0.059517,0.064962,0.057103,0.060549,0.065467,0.061084,0.064952,0.075974
2190,547,5e-4,1.041711,2.8341,3563.47,1.5536,0.151096,0.069863,5.498168,0.077359,0.066669,0.059948,0.062651,0.062183,0.065372,0.070031,0.084154
2200,550,5e-4,0.955205,2.5992,2607.36,1.6129,0.141854,0.066369,4.909649,0.067054,0.059243,0.064963,0.057496,0.066177,0.060639,0.066650,0.081162
2210,552,5e-4,0.892818,2.4420,2423.06,1.6179,0.138502,0.064698,4.518919,0.058887,0.064452,0.064417,0.057427,0.062850,0.064586,0.062567,0.072117
2220,555,5e-4,1.029549,2.7998,2473.27,1.5402,0.148668,0.069665,5.494699,0.063674,0.073594,0.060530,0.063770,0.065243,0.063707,0.068588,0.083209
2230,557,5e-4,0.943147,2.5680,3127.46,1.6050,0.144077,0.069254,4.771299,0.060704,0.070372,0.068649,0.062396,0.061424,0.066172,0.067086,0.077888
2240,560,5e-4,0.915468,2.4979,2191.48,1.6041,0.141790,0.068445,4.790952,0.061984,0.071066,0.055944,0.054566,0.067866,0.067990,0.065706,0.082292
2250,562,5e-4,1.019523,2.7719,2131.22,1.5555,0.145107,0.066776,5.382876,0.056968,0.056900,0.057963,0.065230,0.060593,0.066082,0.063558,0.083419
2260,565,5e-4,0.965606,2.6264,2322.38,1.5943,0.144669,0.068634,5.019756,0.061471,0.075057,0.064204,0.059262,0.062386,0.065033,0.065726,0.081376
2270,567,5e-4,0.878912,2.4083,2103.59,1.5867,0.137353,0.065067,4.520813,0.063436,0.050205,0.056185,0.060742,0.060880,0.060406,0.063981,0.078271
2280,570,5e-4,0.927172,2.5274,2501.50,1.5725,0.142290,0.066604,4.850414,0.055534,0.060331,0.055465,0.065572,0.059337,0.061263,0.065980,0.082640
2290,572,5e-4,0.962227,2.6175,2232.92,1.5981,0.144824,0.066588,4.948838,0.065431,0.061169,0.063497,0.070499,0.057273,0.063559,0.064689,0.081198
2300,575,5e-4,0.913965,2.4942,2254.01,1.6096,0.147208,0.069499,4.756169,0.070157,0.060551,0.062574,0.063244,0.061836,0.064281,0.068420,0.081010
2310,577,5e-4,0.892478,2.4412,2327.66,1.5463,0.143132,0.067318,4.700021,0.062598,0.061304,0.061761,0.056941,0.065640,0.064472,0.065245,0.079509
2320,580,5e-4,1.021195,2.7765,2366.37,1.5411,0.154964,0.071462,5.459605,0.063304,0.063684,0.068726,0.066702,0.066967,0.066472,0.068985,0.087363
2330,582,5e-4,0.963912,2.6219,2192.05,1.5660,0.146979,0.071103,5.027343,0.065577,0.072817,0.071151,0.064926,0.061342,0.066286,0.069756,0.082663
2340,585,5e-4,0.920830,2.5114,3138.24,1.6230,0.143722,0.068327,4.641893,0.058827,0.062192,0.065246,0.060932,0.063190,0.061711,0.066421,0.077244
2350,587,5e-4,0.994251,2.7027,2159.63,1.5543,0.146067,0.070229,5.188177,0.066514,0.073240,0.071307,0.068171,0.060535,0.068040,0.069305,0.079079
2360,590,5e-4,0.926321,2.5252,2200.84,1.6286,0.143931,0.071811,4.750636,0.057403,0.058036,0.060863,0.071770,0.062900,0.066701,0.071995,0.084314
2370,592,5e-4,0.980139,2.6648,2731.83,1.5742,0.153216,0.070214,5.077303,0.072567,0.054797,0.067134,0.064790,0.065969,0.066256,0.068271,0.100634
2380,595,5e-4,1.005641,2.7337,2596.63,1.5700,0.155475,0.073143,5.348823,0.073921,0.077573,0.070172,0.069037,0.071977,0.067121,0.071175,0.083376
2390,597,5e-4,0.934681,2.5464,2019.08,1.5656,0.142577,0.067363,4.890008,0.059040,0.059645,0.062286,0.069235,0.065172,0.066342,0.065652,0.077273
2400,600,5e-4,0.943904,2.5700,2479.03,1.6056,0.145690,0.068233,4.882738,0.064960,0.068315,0.070520,0.061008,0.066839,0.064731,0.068091,0.073207
2410,602,5e-4,0.927748,2.5288,2179.41,1.6179,0.144915,0.068818,4.782455,0.050376,0.065044,0.066482,0.069733,0.064778,0.068323,0.064981,0.084638
2420,605,5e-4,0.938678,2.5566,2581.77,1.5695,0.146830,0.070095,4.866076,0.083077,0.076088,0.060718,0.065256,0.067483,0.063725,0.068212,0.084141
2430,607,5e-4,0.915279,2.4975,3162.88,1.5844,0.147342,0.068506,4.669532,0.060110,0.068252,0.068426,0.060409,0.063882,0.062441,0.068433,0.079142
2440,610,5e-4,0.872343,2.3925,2559.29,1.5914,0.140098,0.066092,4.514045,0.064370,0.060503,0.060717,0.066402,0.065827,0.063709,0.064264,0.074231
2450,612,5e-4,1.011653,2.7501,3771.95,1.5517,0.154763,0.071185,5.247938,0.068533,0.062651,0.058293,0.064252,0.066306,0.066191,0.069942,0.083106
2460,615,5e-4,0.839926,2.3162,2643.63,1.6158,0.137146,0.064270,4.242355,0.059415,0.064005,0.056980,0.055484,0.058315,0.061175,0.065897,0.069335
2470,617,5e-4,0.829388,2.2919,2383.81,1.6215,0.138177,0.065811,4.192212,0.065553,0.054579,0.058304,0.063142,0.059723,0.063761,0.064673,0.075571
2480,620,5e-4,0.927482,2.5281,2630.71,1.5726,0.141140,0.066735,4.852190,0.081007,0.075879,0.070603,0.067568,0.064528,0.061532,0.066238,0.076231
2490,622,5e-4,0.906924,2.4767,1994.79,1.5951,0.141699,0.067277,4.730512,0.078893,0.061578,0.061085,0.066788,0.062845,0.064048,0.067445,0.076571
2500,625,5e-4,0.971381,2.6416,2433.51,1.5547,0.149291,0.068080,5.173789,0.060536,0.064166,0.066711,0.059045,0.064280,0.066929,0.066398,0.074977
2510,627,5e-4,0.898924,2.4570,2845.99,1.5492,0.142885,0.068078,4.707969,0.063632,0.068835,0.059200,0.058569,0.059547,0.062507,0.068476,0.094994
2520,630,5e-4,0.893979,2.4448,2463.68,1.5937,0.142000,0.067477,4.631799,0.061497,0.051346,0.057206,0.060359,0.062810,0.063139,0.067086,0.087428
2530,632,5e-4,0.900456,2.4607,2100.48,1.5853,0.143299,0.069657,4.706695,0.082666,0.060351,0.064661,0.068729,0.059739,0.066548,0.070628,0.082651
2540,635,5e-4,0.934807,2.5467,2336.31,1.5919,0.145118,0.070452,4.850305,0.057503,0.071388,0.068056,0.056190,0.068518,0.065332,0.070535,0.078042
2550,637,5e-4,0.925039,2.5220,2656.40,1.5419,0.144312,0.069441,4.868851,0.069994,0.062754,0.073820,0.071523,0.065579,0.067090,0.065240,0.077242
2560,640,5e-4,0.877181,2.4041,2300.51,1.5562,0.140409,0.066951,4.671320,0.061814,0.071265,0.069612,0.062863,0.062754,0.062833,0.066223,0.080810
2570,642,5e-4,0.917171,2.5022,3035.54,1.5858,0.145361,0.068011,4.713010,0.053743,0.056925,0.066523,0.060679,0.066504,0.067092,0.065820,0.074224
2580,645,5e-4,0.876015,2.4013,2354.01,1.6389,0.136264,0.064811,4.454905,0.053756,0.056944,0.064844,0.066715,0.056975,0.058976,0.064665,0.072136
2590,647,5e-4,0.922218,2.5149,2242.50,1.5806,0.143477,0.067234,4.751285,0.056496,0.071274,0.060049,0.057130,0.067863,0.062092,0.066454,0.080231
2600,650,5e-4,0.854340,2.3498,2797.78,1.6213,0.140632,0.066790,4.327710,0.066243,0.059411,0.065566,0.070481,0.063033,0.064055,0.066331,0.070964
2610,652,5e-4,0.891484,2.4387,2460.91,1.5933,0.142242,0.067753,4.596905,0.070666,0.069495,0.063117,0.063998,0.059815,0.064453,0.067467,0.078953
2620,655,5e-4,0.954350,2.5970,3227.51,1.5557,0.154282,0.071733,5.044142,0.085037,0.070292,0.064840,0.064362,0.061600,0.067861,0.070696,0.081611
2630,657,5e-4,0.966383,2.6284,2232.13,1.5768,0.150856,0.072014,5.099519,0.073132,0.063847,0.065261,0.065471,0.066301,0.069108,0.071433,0.088455
2640,660,5e-4,0.858324,2.3592,2119.14,1.5807,0.140560,0.066360,4.531039,0.062969,0.070472,0.062995,0.056957,0.057146,0.063492,0.067228,0.088664
2650,662,5e-4,0.965211,2.6253,2449.11,1.5197,0.150471,0.067588,5.226384,0.051635,0.063768,0.063505,0.061497,0.060976,0.067110,0.067159,0.080204
2660,665,5e-4,0.949030,2.5832,2578.51,1.5646,0.145609,0.067880,4.959575,0.062461,0.079406,0.068327,0.060970,0.063684,0.063809,0.065651,0.074870
2670,667,5e-4,0.898706,2.4564,2133.00,1.5270,0.147323,0.070543,4.811084,0.058835,0.068347,0.057941,0.070378,0.069202,0.067644,0.068493,0.081924
2680,670,5e-4,0.831923,2.2977,2264.94,1.6262,0.138808,0.066988,4.285457,0.058437,0.070810,0.073416,0.062023,0.060906,0.063571,0.065479,0.085203
2690,672,5e-4,1.010383,2.7467,2878.24,1.5642,0.154108,0.070404,5.300963,0.063366,0.064667,0.066445,0.065266,0.065832,0.065827,0.067399,0.081915
2700,675,5e-4,0.900312,2.4604,2472.23,1.5610,0.146315,0.070217,4.751526,0.076668,0.069769,0.064008,0.070280,0.070566,0.066796,0.065668,0.080888
2710,677,5e-4,0.928703,2.5312,2877.47,1.6031,0.142460,0.069049,4.694255,0.063274,0.054831,0.060989,0.061670,0.066494,0.064966,0.069042,0.075113
2720,680,5e-4,0.958436,2.6076,2433.74,1.6058,0.147185,0.069960,4.954202,0.070506,0.073423,0.069986,0.060802,0.065520,0.066705,0.066900,0.083333
2730,682,5e-4,0.901599,2.4635,2759.17,1.6044,0.142979,0.068955,4.614226,0.051100,0.082814,0.064473,0.063909,0.062136,0.065102,0.067320,0.079263
2740,685,5e-4,0.902893,2.4667,2233.37,1.5913,0.141901,0.068968,4.736657,0.064903,0.065327,0.065916,0.062573,0.065566,0.068048,0.066823,0.078725
2750,687,5e-4,0.898681,2.4564,2829.35,1.5693,0.146235,0.069137,4.662097,0.063031,0.053405,0.057029,0.065173,0.066875,0.063531,0.067015,0.083168
2760,690,5e-4,0.850583,2.3410,2146.61,1.6064,0.140688,0.070019,4.396162,0.080704,0.070631,0.062380,0.062517,0.068005,0.065653,0.070205,0.078505
2770,692,5e-4,0.857681,2.3577,2644.09,1.6004,0.144801,0.070139,4.420917,0.081100,0.057087,0.056631,0.063044,0.064453,0.066490,0.068746,0.078979
2780,695,5e-4,0.940810,2.5621,2749.78,1.5519,0.148426,0.070116,4.966299,0.062783,0.063580,0.059176,0.066820,0.063103,0.065455,0.068401,0.083484
2790,697,5e-4,0.903912,2.4692,2376.10,1.5198,0.142932,0.067604,4.801013,0.057110,0.067261,0.065075,0.069177,0.061764,0.066694,0.066768,0.072762
2800,700,5e-4,0.864063,2.3728,2287.99,1.6281,0.138421,0.065736,4.421834,0.053215,0.097051,0.061991,0.060563,0.058885,0.066539,0.064336,0.071229
2810,702,5e-4,0.835535,2.3060,2870.70,1.5673,0.137136,0.064836,4.253708,0.076392,0.070599,0.059324,0.054652,0.063216,0.062022,0.064082,0.070442
2820,705,5e-4,0.892267,2.4407,2722.89,1.6008,0.143070,0.067492,4.550948,0.064055,0.067753,0.050940,0.067448,0.060918,0.064382,0.066372,0.087087
2830,707,5e-4,0.934180,2.5451,2022.68,1.5739,0.146377,0.069602,4.902224,0.069545,0.071983,0.070374,0.063258,0.066910,0.066045,0.068753,0.083012
2840,710,5e-4,0.936637,2.5514,2794.06,1.5667,0.148825,0.069190,4.894478,0.069407,0.069337,0.069616,0.061115,0.065993,0.066041,0.066378,0.079316
2850,712,5e-4,0.895792,2.4493,1936.40,1.5417,0.145324,0.067525,4.716718,0.064562,0.070389,0.063270,0.065222,0.063897,0.062236,0.067279,0.084256
2860,715,5e-4,0.895712,2.4491,2593.31,1.5884,0.142275,0.067758,4.706592,0.056478,0.061422,0.064931,0.059187,0.066896,0.063023,0.066137,0.076610
2870,717,5e-4,0.872041,2.3918,2268.26,1.5796,0.145839,0.069637,4.545141,0.059036,0.067528,0.072978,0.071006,0.062011,0.063192,0.067844,0.082086
2880,720,5e-4,0.823426,2.2783,2203.46,1.5454,0.141704,0.067009,4.388817,0.072945,0.074045,0.069691,0.063082,0.061632,0.064553,0.068032,0.077206
2890,722,5e-4,0.929638,2.5336,2211.81,1.5869,0.146569,0.070786,4.852795,0.070925,0.071955,0.072754,0.061064,0.066987,0.067044,0.069118,0.080331
2900,725,5e-4,0.844068,2.3258,2764.15,1.6292,0.141226,0.067375,4.283135,0.069075,0.061040,0.057229,0.066509,0.061377,0.068136,0.066836,0.073162
2910,727,5e-4,0.897204,2.4527,2357.40,1.5344,0.145963,0.069813,4.728065,0.051056,0.071377,0.065361,0.064887,0.063281,0.067634,0.069633,0.086898
2920,730,5e-4,0.915508,2.4980,2396.18,1.5494,0.146006,0.069989,4.840323,0.056157,0.060954,0.068838,0.062630,0.062902,0.065756,0.068753,0.081889
2930,732,5e-4,0.833087,2.3004,2159.68,1.6126,0.137755,0.068848,4.232667,0.063176,0.065130,0.063449,0.063015,0.059788,0.065427,0.069358,0.074180
2940,735,5e-4,0.855015,2.3514,2794.32,1.6108,0.145365,0.069351,4.378819,0.056846,0.058259,0.063444,0.069110,0.057955,0.066548,0.067221,0.079355
2950,737,5e-4,0.784327,2.1909,2282.38,1.6246,0.138083,0.067492,3.973202,0.056900,0.063871,0.065069,0.066046,0.063329,0.063691,0.067565,0.080484
2960,740,5e-4,0.816642,2.2629,2406.08,1.6369,0.139227,0.067179,4.146335,0.065757,0.063186,0.060722,0.058213,0.067334,0.060707,0.066370,0.075604
2970,742,5e-4,0.825560,2.2832,2198.41,1.5927,0.139116,0.067923,4.220880,0.066952,0.053875,0.058487,0.069333,0.068623,0.064983,0.066066,0.083454
2980,745,5e-4,0.868176,2.3826,2447.72,1.6108,0.143702,0.071335,4.521545,0.048353,0.066349,0.060492,0.073707,0.065060,0.073191,0.067698,0.086627
2990,747,5e-4,0.822014,2.2751,2677.91,1.5991,0.140566,0.071233,4.186696,0.056316,0.056565,0.072718,0.062340,0.068872,0.069271,0.068754,0.081036
3000,750,5e-4,0.826410,2.2851,2085.63,1.6497,0.138775,0.071299,4.205596,0.061145,0.074375,0.071492,0.066104,0.066499,0.069023,0.069836,0.086213
3010,752,5e-4,0.878872,2.4082,2627.92,1.5798,0.139712,0.069073,4.535041,0.058263,0.058602,0.063920,0.065765,0.067933,0.065587,0.065872,0.079147
3020,755,5e-4,0.828519,2.2899,2233.91,1.6692,0.135704,0.068623,4.203367,0.063673,0.063284,0.058547,0.059384,0.069810,0.065381,0.066778,0.087309
3030,757,5e-4,0.865456,2.3761,2468.52,1.5534,0.141081,0.068918,4.533826,0.059180,0.064384,0.063371,0.064272,0.064071,0.067138,0.068295,0.073494
3040,760,5e-4,0.838960,2.3140,2259.30,1.5940,0.135578,0.068205,4.356441,0.061962,0.059360,0.066131,0.065210,0.060017,0.064846,0.069804,0.083745
3050,762,5e-4,0.886949,2.4277,2263.57,1.5676,0.138299,0.070902,4.597228,0.060738,0.063403,0.060323,0.062631,0.067465,0.068190,0.072140,0.080776
3060,765,5e-4,0.899980,2.4596,2419.94,1.5757,0.141135,0.068201,4.710299,0.071050,0.069985,0.063924,0.062257,0.062534,0.063215,0.069574,0.072347
3070,767,5e-4,0.894984,2.4473,2178.48,1.5646,0.140766,0.068786,4.746038,0.068332,0.073777,0.062082,0.063507,0.062802,0.066027,0.068094,0.076293
3080,770,5e-4,0.846620,2.3318,2606.49,1.5509,0.138600,0.067590,4.501554,0.070958,0.069813,0.069867,0.062630,0.063522,0.065117,0.066504,0.073903
3090,772,5e-4,0.886160,2.4258,2597.31,1.5680,0.140893,0.068898,4.600725,0.071412,0.069297,0.068049,0.070276,0.063824,0.063641,0.065318,0.076376
3100,775,5e-4,0.796654,2.2181,2568.92,1.5910,0.137807,0.066476,4.151074,0.056064,0.068793,0.059121,0.063942,0.065171,0.063740,0.064685,0.070392
3110,777,5e-4,0.780404,2.1824,2440.74,1.5619,0.136391,0.068245,4.057513,0.066726,0.065786,0.064624,0.068463,0.067199,0.063896,0.065243,0.077051
